id,id_kab,kabupaten,id_kec,kecamatan,id_desa,desa,tahun,strata_desa_22,total_pend,total_lk,total_pr,pendatang,pend_pergi,total_kk,total_kkp,total_kkmis,total_by,total_balita,total_rmj,total_dw1,total_dw2,total_lansia,petani_lk,petani_pr,nelayan_lk,nelayan_pr,buruh_tani_lk,buruh_tani_pr,buruh_pabrik_lk,buruh_pabrik_pr,pns_lk,pns_pr,swasta_lk,swasta_pr,wiraswasta_lk,wiraswasta_pr,tni_lk,tni_pr,polri_lk,polri_pr,dokter_lk,dokter_pr,bidan,perawat_lk,perawat_pr,pekerja_lain_lk,pekerja_lain_pr,pekerja_lain,pbk_lk,pbk_pr,total_<3_thn,total_3-6_thn,total_7-12_thn,total_13-15_thn,total_16-18_thn,total_19-59_thn,total_>59_thn
25044,3211,KAB. SUMEDANG,321124,TOMO,3211242003,DARMAWANGI,2023,MANDIRI,2940,1484,1456,25,52,1022,60,330,45,58,511,454,1523,319,154,10,0,0,404,0,0,0,10,4,132,3,281,0,0,0,1,0,0,0,2,3,3,233,1048,233,1048,1281,,,,,,,
25045,3211,KAB. SUMEDANG,321124,TOMO,3211242004,MARONGGE,2023,MANDIRI,1756,889,867,3,0,637,7,80,25,46,249,255,961,220,200,21,0,0,0,0,132,42,2,1,85,13,103,40,1,0,1,0,0,0,1,0,0,177,450,177,450,627,,,,,,,
25046,3211,KAB. SUMEDANG,321124,TOMO,3211242005,JEMBARWANGI,2023,MANDIRI,1710,852,858,0,0,638,134,26,22,23,280,251,881,247,362,0,0,0,80,0,0,0,1,2,49,30,153,0,2,0,0,1,0,0,1,0,0,91,462,91,462,553,,,,,,,
25047,3211,KAB. SUMEDANG,321124,TOMO,3211242006,BUGEL,2023,MANDIRI,2223,1103,1120,6,8,810,100,267,35,53,400,335,1152,249,104,12,0,0,101,100,6,3,15,6,115,5,259,2,0,0,1,0,0,0,1,0,0,625,0,625,0,625,,,,,,,
25048,3211,KAB. SUMEDANG,321124,TOMO,3211242007,CIPELES,2023,MANDIRI,2536,1314,1222,4,3,1000,89,119,17,60,392,271,1284,405,321,118,0,0,208,315,27,118,2,10,125,217,640,0,0,0,1,0,0,0,2,0,3,352,790,352,790,1142,,,,,,,
25049,3211,KAB. SUMEDANG,321124,TOMO,3211242008,KARYAMUKTI,2023,MANDIRI,2284,1128,1156,8,2,861,113,51,19,69,393,346,1203,262,67,20,0,0,0,0,0,0,19,5,119,0,398,0,2,0,1,0,0,0,1,0,1,551,653,551,653,1204,,,,,,,
25050,3211,KAB. SUMEDANG,321124,TOMO,3211242010,MEKARWANGI,2023,MANDIRI,1742,865,877,1,0,632,125,81,17,40,232,238,914,208,171,0,0,0,176,0,0,0,3,3,100,25,120,0,0,0,0,0,0,0,1,0,0,16,541,16,541,557,,,,,,,
25051,3211,KAB. SUMEDANG,321125,UJUNGJAYA,3211252001,UJUNGJAYA,2023,MANDIRI,8072,4058,4014,102,122,3098,699,961,78,162,272,2292,2876,1090,381,62,0,0,504,93,122,84,90,25,286,102,1412,703,7,0,7,0,0,1,11,7,3,549,344,549,344,893,,,,,,,
25052,3211,KAB. SUMEDANG,321125,UJUNGJAYA,3211252002,PALABUAN,2023,MANDIRI,2430,1238,1192,82,52,940,68,57,28,35,286,469,1345,267,129,45,0,0,89,23,55,14,5,7,170,42,165,15,48,0,0,0,0,0,2,2,8,13,10,13,10,23,,,,,,,
25053,3211,KAB. SUMEDANG,321125,UJUNGJAYA,3211252003,PALASARI,2023,MANDIRI,3468,1730,1738,6,17,1314,373,343,238,103,272,585,487,200,858,52,0,0,254,60,25,15,24,4,3,3,268,29,10,5,12,3,1,1,2,3,3,25,10,25,10,35,,,,,,,
25054,3211,KAB. SUMEDANG,321125,UJUNGJAYA,3211252004,KEBON CAU,2023,MAJU,3908,1966,1942,25,15,1465,128,665,50,58,653,570,2095,482,362,92,0,0,142,50,50,20,30,7,100,13,554,180,2,0,2,0,2,0,5,2,0,5,4,5,4,9,,,,,,,
25055,3211,KAB. SUMEDANG,321125,UJUNGJAYA,3211252005,SAKURJAYA,2023,MANDIRI,3267,1636,1631,8,4,1236,45,519,40,82,102,1474,736,332,210,150,0,0,44,40,23,34,15,7,51,50,520,123,0,0,0,0,0,0,2,0,0,1025,1168,1025,1168,2193,,,,,,,
25056,3211,KAB. SUMEDANG,321125,UJUNGJAYA,3211252006,KUDANGWANGI,2023,MAJU,2831,1402,1429,8,7,1063,164,506,58,75,257,1021,1060,361,351,55,0,0,254,60,25,15,16,6,63,8,404,72,1,0,0,0,1,1,0,0,2,0,0,0,0,0,,,,,,,
25057,3211,KAB. SUMEDANG,321125,UJUNGJAYA,3211252007,SUKAMULYA,2023,MANDIRI,2569,1268,1301,2,2,1005,132,282,32,45,393,730,761,420,300,105,0,0,450,430,51,55,26,6,60,40,315,5,2,0,2,0,0,0,4,1,1,158,659,158,659,817,,,,,,,
25058,3211,KAB. SUMEDANG,321125,UJUNGJAYA,3211252008,CIPELANG,2023,MAJU,1691,823,868,11,22,714,20,302,20,34,203,251,871,312,148,100,0,0,30,23,3,2,19,4,51,4,210,5,0,0,2,0,0,0,2,1,1,5,3,5,3,8,,,,,,,
25059,3211,KAB. SUMEDANG,321125,UJUNGJAYA,3211252009,CIBULUH,2023,MANDIRI,5614,2784,2830,28,42,2133,485,504,27,200,803,793,3100,691,2020,1743,0,0,300,167,160,106,39,8,170,93,710,89,1,0,0,0,0,0,3,1,4,0,0,0,0,0,,,,,,,
25060,3211,KAB. SUMEDANG,321126,JATIGEDE,3211262001,CIJEUNGJING,2023,MANDIRI,2378,1191,1187,37,8,859,67,102,27,100,470,817,647,317,197,96,0,0,387,76,17,5,36,18,78,0,64,68,0,0,1,0,0,0,2,0,1,98,68,98,68,166,,,,,,,
25061,3211,KAB. SUMEDANG,321126,JATIGEDE,3211262002,KADUJAYA,2023,MANDIRI,1285,655,630,0,4,525,0,62,58,58,141,295,821,183,131,131,0,0,55,0,0,3,60,30,183,60,400,59,0,0,0,1,0,0,2,0,3,1,1,1,1,2,,,,,,,
25062,3211,KAB. SUMEDANG,321126,JATIGEDE,3211262003,LEBAKSIUH,2023,MAJU,1656,786,870,2,0,678,111,150,9,36,232,692,420,267,393,45,0,0,15,0,21,15,9,2,18,3,103,42,0,0,0,0,0,0,1,1,0,16,0,16,0,16,,,,,,,
25063,3211,KAB. SUMEDANG,321126,JATIGEDE,3211262004,CINTAJAYA,2023,MAJU,1910,925,985,0,0,778,106,110,18,23,293,221,1092,263,1059,620,0,0,18,0,0,3,4,4,13,0,180,3,0,0,1,0,0,0,2,3,0,0,0,0,0,0,,,,,,,
25064,3211,KAB. SUMEDANG,321126,JATIGEDE,3211262005,CIPICUNG,2023,MAJU,2861,1403,1458,9,35,900,100,299,36,121,322,1215,901,200,790,91,0,0,77,116,15,20,11,5,36,27,45,13,1,0,2,0,0,0,1,0,1,0,0,0,0,0,,,,,,,
25065,3211,KAB. SUMEDANG,321126,JATIGEDE,3211262006,MEKARASIH,2023,MAJU,2779,1413,1366,25,4,1037,48,430,97,58,359,435,1458,282,398,174,9,0,120,0,70,25,18,5,45,37,213,143,0,0,2,0,0,0,2,0,0,12,12,12,12,24,,,,,,,
25066,3211,KAB. SUMEDANG,321126,JATIGEDE,3211262008,CIRANGGEM,2023,MAJU,3029,1512,1517,3,6,1186,152,325,72,72,331,1253,850,451,549,0,0,0,549,550,55,20,20,12,51,50,171,186,3,0,2,0,0,0,1,0,0,24,0,24,0,24,,,,,,,
25067,3211,KAB. SUMEDANG,321126,JATIGEDE,3211262009,CISAMPIH,2023,MAJU,2709,1319,1390,33,30,1043,259,354,18,51,414,877,908,441,471,84,0,0,35,11,5,14,7,11,26,24,297,45,1,0,1,0,0,0,3,0,5,5,17,5,17,22,,,,,,,
25068,3211,KAB. SUMEDANG,321126,JATIGEDE,3211262010,JEMAH,2023,MAJU,1171,567,604,4,5,419,51,129,17,28,183,371,467,197,141,51,0,0,20,0,0,0,6,1,40,0,139,0,0,0,2,0,0,0,0,2,3,7,6,7,6,13,,,,,,,
25069,3211,KAB. SUMEDANG,321126,JATIGEDE,3211262011,KAREDOK,2023,MAJU,1997,965,1032,3,5,776,153,212,17,55,296,656,570,403,276,30,0,0,63,20,8,5,4,5,64,33,213,0,1,0,0,0,0,0,1,1,0,20,10,20,10,30,,,,,,,
25070,3211,KAB. SUMEDANG,321126,JATIGEDE,3211262012,KADU,2023,MAJU,1906,922,984,6,3,776,153,128,23,108,219,674,635,247,423,431,0,0,58,61,10,3,3,3,16,12,22,3,1,0,0,0,0,0,1,1,2,0,0,0,0,0,,,,,,,
25071,3212,KAB. INDRAMAYU,321201,HAURGEULIS,3212012007,HAURKOLOT,2023,MAJU,6334,3191,3143,10,8,1667,200,722,70,403,1117,2255,2393,96,983,40,0,0,438,100,30,40,50,30,80,30,110,60,2,0,3,0,2,2,6,2,3,0,0,0,0,0,,,,,,,
25072,3212,KAB. INDRAMAYU,321201,HAURGEULIS,3212012008,HAURGEULIS,2023,MANDIRI,8894,4508,4386,15,10,2970,500,780,400,607,1255,3642,2698,292,200,152,0,0,732,300,428,604,7,18,520,280,100,20,0,0,0,0,5,1,4,12,8,0,0,0,0,0,,,,,,,
25073,3212,KAB. INDRAMAYU,321201,HAURGEULIS,3212012009,SUKAJATI,2023,MANDIRI,10288,5244,5044,10,15,2986,90,798,173,720,2182,4186,2874,153,714,80,0,0,832,500,753,100,20,10,80,30,1348,500,5,0,10,0,5,4,2,5,8,0,0,0,0,0,,,,,,,
25074,3212,KAB. INDRAMAYU,321201,HAURGEULIS,3212012010,WANAKAYA,2023,MANDIRI,9954,5046,4908,4,4,2765,210,938,90,722,1752,4070,3215,105,845,32,0,0,2870,1560,30,50,4,7,16,20,89,24,2,0,4,0,1,0,5,3,4,600,300,600,300,900,,,,,,,
25075,3212,KAB. INDRAMAYU,321201,HAURGEULIS,3212012011,KARANGTUMARITIS,2023,MAJU,13088,6613,6475,0,0,3925,0,0,603,973,0,1034,9242,0,859,0,0,0,1234,0,3402,0,26,0,83,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
25076,3212,KAB. INDRAMAYU,321201,HAURGEULIS,3212012012,KERTANEGARA,2023,MANDIRI,11104,5663,5441,11,13,3270,115,35,237,768,2216,4677,2765,441,460,249,3,0,117,63,13,67,35,27,27,13,230,115,3,0,3,0,0,0,6,1,2,12,7,12,7,19,,,,,,,
25077,3212,KAB. INDRAMAYU,321201,HAURGEULIS,3212012013,CIPANCUH,2023,MANDIRI,10382,5206,5176,0,0,2734,0,0,0,815,956,795,1164,0,289,0,0,0,205,0,0,0,16,0,254,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
25078,3212,KAB. INDRAMAYU,321201,HAURGEULIS,3212012014,MEKARJATI,2023,MAJU,14142,7282,6860,10,5,3535,300,1600,104,549,3302,5512,4560,115,3218,200,0,0,3620,1000,334,100,50,10,300,80,707,300,5,0,6,0,3,2,3,4,2,1000,500,1000,500,1500,,,,,,,
25079,3212,KAB. INDRAMAYU,321201,HAURGEULIS,3212012015,SIDADADI,2023,MAJU,5575,2687,2888,35,15,1705,115,570,150,380,1118,2535,1700,19,850,750,0,0,830,544,50,15,10,16,15,150,100,90,2,0,1,0,0,0,1,1,1,30,25,30,25,55,,,,,,,
25080,3212,KAB. INDRAMAYU,321201,HAURGEULIS,3212012016,SUMBERMULYA,2023,MAJU,10570,5230,5340,10,15,2894,0,982,305,659,1981,4714,2901,11,280,0,0,0,2013,0,180,0,15,7,520,80,1700,0,2,0,6,0,0,0,3,0,2,0,0,0,0,0,,,,,,,
25081,3212,KAB. INDRAMAYU,321202,KROYA,3212022001,TANJUNGKERTA,2023,BERKEMBANG,7459,3625,3834,18,24,2544,861,1142,324,654,1032,2321,2156,972,964,723,0,0,1023,984,3,5,35,25,6,0,832,894,2,0,3,0,0,0,1,2,0,925,1032,925,1032,1957,,,,,,,
25082,3212,KAB. INDRAMAYU,321202,KROYA,3212022002,KROYA,2023,BERKEMBANG,7362,3846,3516,27,15,2965,874,987,145,296,885,2138,3542,356,423,75,0,0,2341,1975,20,33,40,8,4,2,678,452,4,2,2,1,0,0,3,1,7,563,728,563,728,1291,,,,,,,
25083,3212,KAB. INDRAMAYU,321202,KROYA,3212022003,SUMBON,2023,BERKEMBANG,12720,5740,6980,0,0,3165,791,617,470,1112,2120,3842,3654,1122,3021,3052,0,0,665,607,1,0,1,1,1,6,58,26,0,0,0,0,0,0,1,0,0,2739,2543,2739,2543,5282,,,,,,,
25084,3212,KAB. INDRAMAYU,321202,KROYA,3212022004,SUKAMELANG,2023,BERKEMBANG,8648,4201,4447,13,24,2695,535,805,526,743,985,2965,2564,865,986,834,0,0,1054,933,12,27,57,30,187,232,924,945,125,0,4,0,0,0,6,0,3,956,1333,956,1333,2289,,,,,,,
25085,3212,KAB. INDRAMAYU,321202,KROYA,3212022005,TEMIYANG,2023,MAJU,10743,5308,5435,0,18,3371,207,1013,24,78,1062,4474,3926,1179,543,100,0,0,2000,1619,31,6,16,9,201,84,317,240,3,0,1,0,0,0,4,0,0,1000,1000,1000,1000,2000,,,,,,,
25086,3212,KAB. INDRAMAYU,321202,KROYA,3212022006,TAMIYANGSARI,2023,BERKEMBANG,8791,4429,4362,29,16,2329,417,674,287,967,1546,2356,2763,872,440,438,0,0,1578,1439,5,0,12,5,6,3,687,987,2,0,5,0,0,0,1,0,0,1694,1489,1694,1489,3183,,,,,,,
25087,3212,KAB. INDRAMAYU,321202,KROYA,3212022007,JAYAMULYA,2023,BERKEMBANG,10352,4820,5532,40,120,2913,598,2315,238,272,585,487,200,200,152,85,25,0,3831,60,0,0,24,4,3,3,142,55,2,0,1,0,0,1,0,0,3,423,720,423,720,1143,,,,,,,
25088,3212,KAB. INDRAMAYU,321202,KROYA,3212022008,SUKASLAMET,2023,MAJU,12279,5900,6379,24,21,4320,230,1115,195,572,1732,487,200,200,1543,1876,0,0,1564,1229,87,45,60,8,1026,1231,988,1435,5,0,4,0,0,0,2,1,0,543,632,543,632,1175,,,,,,,
25089,3212,KAB. INDRAMAYU,321202,KROYA,3212022009,SUMBERJAYA,2023,MAJU,4742,2378,2364,15,40,1446,47,710,71,282,603,1082,967,514,1415,1318,0,0,357,336,2,0,8,4,87,34,358,125,0,0,0,0,0,1,1,0,1,430,94,430,94,524,,,,,,,
25090,3212,KAB. INDRAMAYU,321203,GABUSWETAN,3212032001,KEDUNGDAWA,2023,MAJU,9186,3764,5422,92,73,3875,228,544,273,421,1299,5327,1428,420,771,623,0,0,1029,725,208,17,24,36,724,433,717,386,6,0,9,1,2,0,8,12,16,754,3177,754,3177,3931,,,,,,,
25091,3212,KAB. INDRAMAYU,321203,GABUSWETAN,3212032002,BABAKANJAYA,2023,MAJU,6385,3258,3127,18,12,2128,215,412,212,378,815,2213,2098,669,1566,1245,0,0,718,412,85,12,28,8,125,25,208,200,4,0,5,0,0,0,3,0,2,963,796,963,796,1759,,,,,,,
25092,3212,KAB. INDRAMAYU,321203,GABUSWETAN,3212032003,GABUS KULON,2023,MANDIRI,11472,5378,6094,76,82,5294,267,689,292,443,1872,4387,3965,512,2436,792,0,0,1584,1139,1,0,18,16,183,325,535,484,5,0,15,0,3,2,9,4,6,1583,1939,1583,1939,3522,,,,,,,
25093,3212,KAB. INDRAMAYU,321203,GABUSWETAN,3212032004,SEKARMULYA,2023,MAJU,4898,2433,2465,24,31,1864,280,806,212,378,815,2213,2098,669,1566,1245,0,0,718,412,85,12,28,8,125,25,208,200,4,0,5,0,0,0,3,0,2,963,796,963,796,1759,,,,,,,
25094,3212,KAB. INDRAMAYU,321203,GABUSWETAN,3212032005,KEDOKANGABUS,2023,MANDIRI,7685,3528,4157,8,59,4447,472,420,316,491,1527,2744,1984,623,898,420,0,0,2253,1219,0,0,37,16,230,95,586,312,8,0,12,0,2,0,2,1,3,673,918,673,918,1591,,,,,,,
25095,3212,KAB. INDRAMAYU,321203,GABUSWETAN,3212032006,RANCAMULYA,2023,MAJU,14475,7253,7222,26,62,3684,723,1032,800,1200,1600,5625,3345,1905,1223,1211,5,0,90,30,22,12,33,0,68,17,2000,975,3,0,1,0,2,1,6,3,1,3,2924,3,2924,2927,,,,,,,
25096,3212,KAB. INDRAMAYU,321203,GABUSWETAN,3212032007,RANCAHAN,2023,MAJU,3899,1467,2432,25,28,1756,239,642,212,378,815,2213,2098,669,1566,1245,0,0,718,412,85,12,28,8,125,25,208,200,4,0,5,0,0,0,3,0,2,963,796,963,796,1759,,,,,,,
25097,3212,KAB. INDRAMAYU,321203,GABUSWETAN,3212032008,GABUSWETAN,2023,MANDIRI,14475,7253,7222,26,62,4447,472,420,316,491,1527,2744,1984,623,898,420,0,0,2253,1219,0,0,37,16,230,95,586,312,8,0,12,0,2,0,2,1,3,673,918,673,918,1591,,,,,,,
25098,3212,KAB. INDRAMAYU,321203,GABUSWETAN,3212032009,DRUNTEN WETAN,2023,MAJU,14475,7253,7222,26,62,3684,723,1032,800,1200,1600,5625,3345,1905,1223,1211,5,0,90,30,22,12,33,0,68,17,2000,975,3,0,1,0,2,1,6,3,1,3,2924,3,2924,2927,,,,,,,
25099,3212,KAB. INDRAMAYU,321203,GABUSWETAN,3212032010,DRUNTEN KULON,2023,MAJU,8810,3796,5014,31,35,3855,193,327,189,307,2994,3887,1006,437,452,394,15,0,517,399,132,74,14,5,27,8,131,59,6,2,4,1,1,1,5,4,6,2508,4064,2508,4064,6572,,,,,,,
25100,3212,KAB. INDRAMAYU,321204,CIKEDUNG,3212042003,LOYANG,2023,BERKEMBANG,8278,4005,4273,10,5,2572,10,1000,200,550,888,2710,3660,270,3523,3131,0,0,824,480,0,0,33,2,187,0,57,15,3,0,3,0,0,0,2,0,2,16,0,16,0,16,,,,,,,
25101,3212,KAB. INDRAMAYU,321204,CIKEDUNG,3212042004,AMIS,2023,BERKEMBANG,7076,3467,3609,17,8,2335,30,20,70,750,951,2227,2260,273,1850,957,0,0,563,480,11,9,8,8,39,20,567,237,5,0,3,0,0,0,1,0,2,0,0,0,0,0,,,,,,,
25102,3212,KAB. INDRAMAYU,321204,CIKEDUNG,3212042005,JATISURA,2023,BERKEMBANG,5080,2373,2707,9,2,2015,503,500,200,430,727,1783,1518,422,590,590,0,0,1000,1000,54,100,16,4,54,100,64,65,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,
25103,3212,KAB. INDRAMAYU,321204,CIKEDUNG,3212042006,JAMBAK,2023,BERKEMBANG,5820,2807,3013,20,25,1779,292,578,37,355,990,2149,2047,242,1322,1213,0,0,23,11,0,0,40,5,115,165,160,110,1,0,2,1,1,2,0,0,0,765,1706,765,1706,2471,,,,,,,
25104,3212,KAB. INDRAMAYU,321204,CIKEDUNG,3212042007,CIKEDUNG,2023,MAJU,9933,4850,5083,300,150,3605,830,2500,15,471,1111,4033,2785,1518,700,53,0,0,57,94,0,0,58,46,215,69,1653,429,8,0,8,2,0,1,3,5,6,1862,0,1862,0,1862,,,,,,,
25105,3212,KAB. INDRAMAYU,321204,CIKEDUNG,3212042012,CIKEDUNG LOR,2023,MAJU,6497,3316,3181,10,20,2071,303,380,185,216,1179,2494,2168,255,1657,90,0,0,764,698,10,0,64,51,23,26,1522,1242,6,0,5,0,0,0,4,0,5,65,80,65,80,145,,,,,,,
25106,3212,KAB. INDRAMAYU,321204,CIKEDUNG,3212042013,MUNDAKJAYA,2023,MAJU,4627,2287,2340,7,25,1328,451,267,21,326,792,1857,1293,206,1170,97,0,0,1625,0,0,0,20,10,102,0,227,0,2,5,4,0,0,0,2,0,0,2,0,2,0,2,,,,,,,
25107,3212,KAB. INDRAMAYU,321205,LELEA,3212052001,TUNGGULPAYUNG,2023,MAJU,9398,4590,4808,23,50,3642,21,530,105,373,1975,4162,2451,325,846,706,0,0,763,481,21,49,16,19,620,255,497,475,3,0,0,0,0,0,3,0,1,0,0,0,0,0,,,,,,,
25108,3212,KAB. INDRAMAYU,321205,LELEA,3212052002,TUGU,2023,MAJU,6279,3047,3232,5,10,1741,119,724,238,223,424,1312,972,157,856,52,0,0,254,60,15,15,24,4,10,10,268,50,10,5,12,3,1,1,2,3,3,0,0,0,0,0,,,,,,,
25109,3212,KAB. INDRAMAYU,321205,LELEA,3212052003,NUNUK,2023,MAJU,4566,2217,2349,28,34,2213,402,1604,46,192,272,585,487,56,1343,907,0,0,1932,750,0,0,51,19,321,211,574,63,3,0,2,0,0,0,2,3,2,0,0,0,0,0,,,,,,,
25110,3212,KAB. INDRAMAYU,321205,LELEA,3212052004,TEMPEL,2023,MAJU,3682,1870,1812,18,14,1302,269,123,20,120,564,1540,1231,189,201,93,1,1,487,285,0,0,18,2,26,10,237,66,1,0,1,0,0,0,1,1,1,1134,1100,1134,1100,2234,,,,,,,
25111,3212,KAB. INDRAMAYU,321205,LELEA,3212052005,PANGAUBAN,2023,MAJU,5570,2749,2821,25,32,1933,840,517,66,197,765,2323,1852,373,268,375,0,1,9,20,0,0,30,15,12,2,1417,419,6,1,2,0,0,0,3,0,2,0,0,0,0,0,,,,,,,
25112,3212,KAB. INDRAMAYU,321205,LELEA,3212052006,TELAGASARI,2023,MAJU,3467,1726,1741,15,10,1199,152,430,66,76,545,1498,934,300,459,256,0,0,649,330,9,26,15,13,32,14,26,19,1,0,1,0,0,0,0,1,3,0,0,0,0,0,,,,,,,
25113,3212,KAB. INDRAMAYU,321205,LELEA,3212052007,LANGGENGSARI,2023,MAJU,3611,1766,1845,25,12,1341,317,346,35,80,458,1496,1276,257,338,312,0,0,69,12,6,5,13,7,20,4,627,207,2,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,
25114,3212,KAB. INDRAMAYU,321205,LELEA,3212052008,TAMANSARI,2023,MAJU,5328,2577,2751,3,7,2062,402,503,238,105,272,596,478,200,250,250,0,0,342,300,30,25,24,10,70,43,232,45,1,0,3,0,1,1,4,3,4,1,0,1,0,1,,,,,,,
25115,3212,KAB. INDRAMAYU,321205,LELEA,3212052009,LELEA,2023,MANDIRI,4764,2342,2422,5,12,1647,0,346,58,106,574,2181,1997,534,702,745,0,0,25,12,21,49,18,5,25,11,953,480,3,0,9,0,0,0,2,0,3,0,0,0,0,0,,,,,,,
25116,3212,KAB. INDRAMAYU,321205,LELEA,3212052010,CEMPEH,2023,BERKEMBANG,4666,1952,2714,5,12,2102,527,346,38,106,574,2171,1997,544,702,745,0,0,25,12,21,49,18,5,25,11,953,480,3,0,9,0,0,0,2,0,3,0,0,0,0,0,,,,,,,
25117,3212,KAB. INDRAMAYU,321205,LELEA,3212052011,TEMPEL KULON,2023,MAJU,3052,1445,1607,20,9,1067,301,256,37,142,450,1211,1030,160,126,214,0,0,212,122,5,8,10,5,3,2,486,283,0,0,1,0,1,0,1,3,1,0,0,0,0,0,,,,,,,
25118,3212,KAB. INDRAMAYU,321206,BANGODUA,3212062008,MULYASARI,2023,BERKEMBANG,2269,1130,1139,10,8,823,207,230,35,124,207,984,325,54,120,100,0,0,210,205,0,0,2,1,85,45,310,289,0,0,0,1,0,0,1,1,0,28,30,28,30,58,,,,,,,
25119,3212,KAB. INDRAMAYU,321206,BANGODUA,3212062015,BANGODUA,2023,MAJU,4354,2261,2093,24,12,1549,341,992,97,297,749,1542,1354,315,238,43,0,0,1112,356,168,35,21,10,31,19,820,83,5,0,4,0,0,0,3,0,2,35,20,35,20,55,,,,,,,
25120,3212,KAB. INDRAMAYU,321206,BANGODUA,3212062016,BEDUYUT,2023,BERKEMBANG,2814,1416,1398,1,1,936,210,350,12,201,449,1248,804,100,313,50,2,0,136,34,12,5,7,3,0,0,501,251,0,0,1,0,0,0,0,3,0,932,632,932,632,1564,,,,,,,
25121,3212,KAB. INDRAMAYU,321206,BANGODUA,3212062017,RANCASARI,2023,MAJU,3196,1659,1537,10,4,1173,281,380,50,123,303,1104,1074,399,222,218,0,0,510,735,8,5,8,3,3,2,202,240,1,0,1,0,0,0,1,1,0,121,94,121,94,215,,,,,,,
25122,3212,KAB. INDRAMAYU,321206,BANGODUA,3212062018,WANASARI,2023,MANDIRI,4956,2534,2422,20,9,1859,466,1051,35,312,827,2491,839,467,338,410,0,0,530,335,20,34,20,10,460,505,106,60,3,0,2,0,1,1,2,2,1,50,52,50,52,102,,,,,,,
25123,3212,KAB. INDRAMAYU,321206,BANGODUA,3212062019,KARANGGETAS,2023,MAJU,5678,2819,2859,30,10,1835,445,1390,46,31,681,2469,1944,507,396,175,2,0,1350,1213,22,13,26,19,40,30,881,651,2,0,2,0,0,1,3,2,1,47,11,47,11,58,,,,,,,
25124,3212,KAB. INDRAMAYU,321206,BANGODUA,3212062020,TEGALGIRANG,2023,MAJU,4492,2207,2285,11,15,1485,372,247,67,269,506,1459,2015,176,425,75,3,0,110,110,300,30,22,8,66,3,604,126,5,0,2,1,1,0,2,0,0,0,0,0,0,0,,,,,,,
25125,3212,KAB. INDRAMAYU,321206,BANGODUA,3212062021,MALANGSARI,2023,BERKEMBANG,4096,2067,2029,15,20,1572,138,532,145,477,613,1390,1242,247,570,428,0,0,406,291,12,10,13,10,231,51,67,150,4,0,2,1,0,0,3,2,1,46,50,46,50,96,,,,,,,
25126,3212,KAB. INDRAMAYU,321207,WIDASARI,3212072006,BANGKALOA ILIR,2023,MANDIRI,5986,3033,2953,50,75,1989,293,778,86,427,1105,2766,1524,78,910,0,3,0,977,0,1010,0,14,11,48,24,162,181,4,0,5,0,0,1,4,1,0,1559,0,1559,0,1559,,,,,,,
25127,3212,KAB. INDRAMAYU,321207,WIDASARI,3212072007,WIDASARI,2023,MAJU,5721,2874,2847,90,18,2023,490,603,88,273,1010,2256,1799,295,267,70,4,0,30,10,27,25,10,7,83,35,1309,300,0,0,7,0,1,0,1,1,1,1000,404,1000,404,1404,,,,,,,
25128,3212,KAB. INDRAMAYU,321207,WIDASARI,3212072008,KALENSARI,2023,MAJU,1160,587,573,2,2,413,89,84,10,109,94,452,373,46,120,31,0,0,183,0,0,0,11,2,63,0,51,0,0,0,0,0,2,0,2,3,3,225,105,225,105,330,,,,,,,
25129,3212,KAB. INDRAMAYU,321207,WIDASARI,3212072010,BUNDER,2023,MAJU,5042,2402,2640,10,8,1565,193,245,107,508,683,1700,1794,250,585,0,0,0,618,0,0,0,10,4,1109,55,125,0,2,0,2,0,0,0,8,3,4,840,0,840,0,840,,,,,,,
25130,3212,KAB. INDRAMAYU,321207,WIDASARI,3212072011,UJUNGARIS,2023,MANDIRI,5210,2587,2623,27,43,1724,224,982,72,416,1012,1599,1447,664,215,95,4,0,60,16,0,0,25,15,72,24,463,119,5,0,2,1,0,0,5,0,0,1070,1438,1070,1438,2508,,,,,,,
25131,3212,KAB. INDRAMAYU,321207,WIDASARI,3212072012,KONGSIJAYA,2023,MAJU,3261,1670,1591,0,0,1205,203,200,80,248,500,1438,873,122,207,70,0,0,500,77,20,8,20,7,357,50,120,30,2,0,2,0,1,0,1,0,1,1,0,1,0,1,,,,,,,
25132,3212,KAB. INDRAMAYU,321207,WIDASARI,3212072013,UJUNGJAYA,2023,MAJU,3411,1730,1681,6,0,1090,202,335,50,153,540,1353,1109,206,182,50,1,0,86,49,74,88,16,7,5,19,538,18,1,0,0,0,0,0,3,2,8,381,1385,381,1385,1766,,,,,,,
25133,3212,KAB. INDRAMAYU,321207,WIDASARI,3212072014,UJUNGPONDOK JAYA,2023,BERKEMBANG,2311,1153,1158,7,9,746,83,221,28,91,443,784,781,104,132,8,0,0,334,155,102,64,15,14,65,17,123,82,1,0,2,0,1,2,3,0,4,794,875,794,875,1669,,,,,,,
